1 1 -0.000000
2 1 -0.000002
3 1 -0.000007
4 1 -0.000012
5 1 -0.000019
6 1 -0.000027
7 1 -0.000034
8 1 -0.000041
9 1 -0.000049
10 1 -0.000055
11 1 -0.000061
12 1 -0.000067
13 1 -0.000072
14 1 -0.000077
15 1 -0.000081
16 1 -0.000084
17 1 -0.000087
18 1 -0.000090
19 1 -0.000092
20 1 -0.000093
21 1 -0.000094
22 1 -0.000095
23 1 -0.000095
24 1 -0.000095
25 1 -0.000094
26 1 -0.000093
27 1 -0.000092
28 1 -0.000090
29 1 -0.000088
30 1 -0.000085
31 1 -0.000083
32 1 -0.000079
33 1 -0.000076
34 1 -0.000072
35 1 -0.000068
36 1 -0.000063
37 1 -0.000059
38 1 -0.000054
39 1 -0.000048
40 1 -0.000043
41 1 -0.000037
42 1 -0.000031
43 1 -0.000026
44 1 -0.000020
45 1 -0.000015
46 1 -0.000010
47 1 -0.000006
48 1 -0.000003
49 1 -0.000001
50 1 0.000000
1 2 -0.000002
2 2 -0.000008
3 2 -0.000018
4 2 -0.000033
5 2 -0.000050
6 2 -0.000068
7 2 -0.000087
8 2 -0.000106
9 2 -0.000125
10 2 -0.000143
11 2 -0.000159
12 2 -0.000175
13 2 -0.000189
14 2 -0.000201
15 2 -0.000212
16 2 -0.000222
17 2 -0.000231
18 2 -0.000238
19 2 -0.000243
20 2 -0.000248
21 2 -0.000251
22 2 -0.000253
23 2 -0.000254
24 2 -0.000253
25 2 -0.000252
26 2 -0.000250
27 2 -0.000246
28 2 -0.000241
29 2 -0.000236
30 2 -0.000229
31 2 -0.000222
32 2 -0.000213
33 2 -0.000204
34 2 -0.000193
35 2 -0.000182
36 2 -0.000170
37 2 -0.000157
38 2 -0.000144
39 2 -0.000129
40 2 -0.000115
41 2 -0.000100
42 2 -0.000084
43 2 -0.000069
44 2 -0.000055
45 2 -0.000041
46 2 -0.000029
47 2 -0.000018
48 2 -0.000009
49 2 -0.000003
50 2 -0.000001
1 3 -0.000003
2 3 -0.000012
3 3 -0.000028
4 3 -0.000049
5 3 -0.000073
6 3 -0.000100
7 3 -0.000128
8 3 -0.000156
9 3 -0.000184
10 3 -0.000210
11 3 -0.000235
12 3 -0.000259
13 3 -0.000280
14 3 -0.000300
15 3 -0.000317
16 3 -0.000333
17 3 -0.000346
18 3 -0.000358
19 3 -0.000367
20 3 -0.000374
21 3 -0.000379
22 3 -0.000383
23 3 -0.000384
24 3 -0.000384
25 3 -0.000383
26 3 -0.000379
27 3 -0.000374
28 3 -0.000367
29 3 -0.000359
30 3 -0.000349
31 3 -0.000337
32 3 -0.000324
33 3 -0.000310
34 3 -0.000294
35 3 -0.000277
36 3 -0.000258
37 3 -0.000239
38 3 -0.000218
39 3 -0.000197
40 3 -0.000174
41 3 -0.000152
42 3 -0.000129
43 3 -0.000106
44 3 -0.000085
45 3 -0.000064
46 3 -0.000045
47 3 -0.000029
48 3 -0.000016
49 3 -0.000006
50 3 -0.000001
1 4 -0.000003
2 4 -0.000015
3 4 -0.000034
4 4 -0.000060
5 4 -0.000091
6 4 -0.000124
7 4 -0.000158
8 4 -0.000193
9 4 -0.000228
10 4 -0.000261
11 4 -0.000293
12 4 -0.000323
13 4 -0.000351
14 4 -0.000376
15 4 -0.000399
16 4 -0.000420
17 4 -0.000437
18 4 -0.000452
19 4 -0.000465
20 4 -0.000475
21 4 -0.000482
22 4 -0.000487
23 4 -0.000490
24 4 -0.000490
25 4 -0.000488
26 4 -0.000484
27 4 -0.000478
28 4 -0.000469
29 4 -0.000459
30 4 -0.000446
31 4 -0.000432
32 4 -0.000415
33 4 -0.000397
34 4 -0.000376
35 4 -0.000354
36 4 -0.000331
37 4 -0.000306
38 4 -0.000279
39 4 -0.000252
40 4 -0.000223
41 4 -0.000194
42 4 -0.000165
43 4 -0.000137
44 4 -0.000109
45 4 -0.000083
46 4 -0.000059
47 4 -0.000038
48 4 -0.000021
49 4 -0.000009
50 4 -0.000002
1 5 -0.000004
2 5 -0.000016
3 5 -0.000039
4 5 -0.000068
5 5 -0.000102
6 5 -0.000140
7 5 -0.000179
8 5 -0.000219
9 5 -0.000259
10 5 -0.000298
11 5 -0.000335
12 5 -0.000371
13 5 -0.000404
14 5 -0.000434
15 5 -0.000461
16 5 -0.000485
17 5 -0.000507
18 5 -0.000525
19 5 -0.000540
20 5 -0.000553
21 5 -0.000562
22 5 -0.000569
23 5 -0.000573
24 5 -0.000573
25 5 -0.000572
26 5 -0.000567
27 5 -0.000560
28 5 -0.000551
29 5 -0.000538
30 5 -0.000524
31 5 -0.000507
32 5 -0.000487
33 5 -0.000466
34 5 -0.000442
35 5 -0.000416
36 5 -0.000388
37 5 -0.000359
38 5 -0.000328
39 5 -0.000295
40 5 -0.000262
41 5 -0.000228
42 5 -0.000195
43 5 -0.000161
44 5 -0.000129
45 5 -0.000098
46 5 -0.000070
47 5 -0.000046
48 5 -0.000025
49 5 -0.000011
50 5 -0.000002
1 6 -0.000004
2 6 -0.000017
3 6 -0.000041
4 6 -0.000073
5 6 -0.000109
6 6 -0.000150
7 6 -0.000193
8 6 -0.000237
9 6 -0.000280
10 6 -0.000323
11 6 -0.000364
12 6 -0.000404
13 6 -0.000440
14 6 -0.000474
15 6 -0.000505
16 6 -0.000533
17 6 -0.000557
18 6 -0.000579
19 6 -0.000596
20 6 -0.000611
21 6 -0.000622
22 6 -0.000630
23 6 -0.000635
24 6 -0.000637
25 6 -0.000635
26 6 -0.000631
27 6 -0.000623
28 6 -0.000613
29 6 -0.000600
30 6 -0.000583
31 6 -0.000565
32 6 -0.000543
33 6 -0.000519
34 6 -0.000493
35 6 -0.000464
36 6 -0.000433
37 6 -0.000400
38 6 -0.000365
39 6 -0.000329
40 6 -0.000293
41 6 -0.000255
42 6 -0.000217
43 6 -0.000180
44 6 -0.000144
45 6 -0.000110
46 6 -0.000079
47 6 -0.000051
48 6 -0.000029
49 6 -0.000012
50 6 -0.000003
1 7 -0.000004
2 7 -0.000018
3 7 -0.000042
4 7 -0.000075
5 7 -0.000113
6 7 -0.000155
7 7 -0.000200
8 7 -0.000246
9 7 -0.000293
10 7 -0.000338
11 7 -0.000382
12 7 -0.000424
13 7 -0.000464
14 7 -0.000501
15 7 -0.000534
16 7 -0.000565
17 7 -0.000592
18 7 -0.000615
19 7 -0.000635
20 7 -0.000651
21 7 -0.000664
22 7 -0.000673
23 7 -0.000679
24 7 -0.000682
25 7 -0.000681
26 7 -0.000676
27 7 -0.000669
28 7 -0.000658
29 7 -0.000644
30 7 -0.000627
31 7 -0.000607
32 7 -0.000584
33 7 -0.000558
34 7 -0.000530
35 7 -0.000499
36 7 -0.000466
37 7 -0.000431
38 7 -0.000393
39 7 -0.000355
40 7 -0.000315
41 7 -0.000275
42 7 -0.000234
43 7 -0.000194
44 7 -0.000156
45 7 -0.000119
46 7 -0.000085
47 7 -0.000056
48 7 -0.000031
49 7 -0.000013
50 7 -0.000003
1 8 -0.000004
2 8 -0.000018
3 8 -0.000042
4 8 -0.000075
5 8 -0.000114
6 8 -0.000157
7 8 -0.000202
8 8 -0.000250
9 8 -0.000297
10 8 -0.000345
11 8 -0.000390
12 8 -0.000434
13 8 -0.000476
14 8 -0.000515
15 8 -0.000550
16 8 -0.000583
17 8 -0.000611
18 8 -0.000637
19 8 -0.000658
20 8 -0.000676
21 8 -0.000690
22 8 -0.000701
23 8 -0.000708
24 8 -0.000711
25 8 -0.000710
26 8 -0.000707
27 8 -0.000699
28 8 -0.000688
29 8 -0.000674
30 8 -0.000657
31 8 -0.000636
32 8 -0.000612
33 8 -0.000585
34 8 -0.000556
35 8 -0.000523
36 8 -0.000488
37 8 -0.000451
38 8 -0.000413
39 8 -0.000372
40 8 -0.000330
41 8 -0.000288
42 8 -0.000246
43 8 -0.000204
44 8 -0.000163
45 8 -0.000125
46 8 -0.000090
47 8 -0.000058
48 8 -0.000033
49 8 -0.000013
50 8 -0.000003
1 9 -0.000004
2 9 -0.000017
3 9 -0.000041
4 9 -0.000073
5 9 -0.000112
6 9 -0.000155
7 9 -0.000200
8 9 -0.000248
9 9 -0.000296
10 9 -0.000344
11 9 -0.000391
12 9 -0.000436
13 9 -0.000478
